Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
7cfc1add2c227de104bf1a332a0fdc54039078afa1f6159e8e23f678246157ff,24dd4aa055c283e6ca306b23d112f104866c05e46f9095c938edbb12eece5168,APPROVED,Not Applicable,2024-02-28T16:55:04.474000Z,2024-02-28T18:08:32.852000Z,2024-02-28T18:08:33.638000Z,2024-02-28T18:08:33.571705Z,4409.0,CJNL5D58,51,"German, English",33,Male,White,Germany,Germany,Germany,German,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
b7a3b56daa21eb5068b88ae7851e34b46a9417d33e2c90cfcf8777334ce860f8,91328f9f5448e7f932e75ba1b71caefb949fcb178687714691d3cf617e65b2a1,APPROVED,Not Applicable,2024-02-28T16:55:28.828000Z,2024-02-28T17:27:23.516000Z,2024-02-28T17:27:24.049000Z,2024-02-28T17:27:23.969260Z,1915.0,CJNL5D58,57,"English, German",50,Male,White,Germany,Germany,Germany,German,No,Full-Time
6d24456670937c371b0160e1a0ab65387876d9285cd6c09e170282a174050045,e012d0182535ee6bacf6abcffad74b8ca7240f86dfee1239e06da33a57729ea0,APPROVED,Not Applicable,2024-02-28T16:55:43.862000Z,2024-02-28T17:13:20.046000Z,2024-02-28T17:13:20.662000Z,2024-02-28T17:13:20.560365Z,1057.0,CJNL5D58,1098,German,51,Male,White,Germany,Germany,Germany,German,No,Full-Time
7d0a493c6e2322aa7d86c2eb9072b14ca9d9fc2a9dc744a16482a2ffea88a530,820e0f7071451a4b72bd3d15fec7b0677b2ec061ffc9baf831c58490b4b80947,APPROVED,Not Applicable,2024-02-28T16:55:44.997000Z,2024-02-28T17:19:53.918000Z,2024-02-28T17:19:54.487000Z,2024-02-28T17:19:54.371017Z,1449.0,CJNL5D58,201,"English, German",26,Male,Mixed,Hong Kong,Germany,Germany,English,Yes,Part-Time
42deead6fb7648d74d8830f4b77335f5a5be88deacd062450f778c1210f3d406,e5b50c9b9f44814678407a90a7098f4f92c71b87e9b2c35a3d118a397815dbb2,APPROVED,Not Applicable,2024-02-28T16:55:49.237000Z,2024-02-28T17:31:31.385000Z,2024-02-28T17:31:31.964000Z,2024-02-28T17:31:31.877784Z,2143.0,CJNL5D58,738,"German, English",32,Female,White,Germany,Germany,Germany,German,Yes,Unemployed (and job seeking)
dacc128b6b773e2d8c11d11600a14460ea29aff4722fbc05e495b5ede58c7596,429d60ccbbb23de481aff12880d4e67da2f86937b9665d309ce0f8f2b0a84e11,APPROVED,Not Applicable,2024-02-28T16:56:52.516000Z,2024-02-28T17:49:51.968000Z,2024-02-28T17:49:52.708000Z,2024-02-28T17:49:52.611544Z,3180.0,CJNL5D58,422,"German, English",39,Male,White,Germany,Germany,Germany,German,No,Full-Time
bff873734c6aaf0836c005c82b8cc5673c25ef9c1f1e5edec78b1ac3682da5d2,5ec7e4191d01fc57d5aab30c31fb6464c5dee679a13b83d82a4ad02692b2aa86,APPROVED,Not Applicable,2024-02-28T16:57:22.105000Z,2024-02-28T17:46:19.519000Z,2024-02-28T17:46:20.192000Z,2024-02-28T17:46:20.119193Z,2938.0,CJNL5D58,177,"English, German",52,Male,White,Germany,Germany,Germany,German,No,Full-Time
20e90c887a1c49bfd37e4558c6f22584089e5e6fc72b08702193a522370e4178,0832ede62805cc593979fff91ccb4610db4c97287bf277bba642e47758726550,APPROVED,Not Applicable,2024-02-28T16:58:01.593000Z,2024-02-28T17:20:16.344000Z,2024-02-28T17:20:17.777000Z,2024-02-28T17:20:17.689433Z,1335.0,CJNL5D58,862,"English, German",35,Male,White,Germany,Germany,Germany,German,No,Full-Time
80fa50e2ed7d1ac93a563390c9e0e6309c6215079b0755bb1011bd8e690d88d6,1635fe15b162d38ef049dce6063479cfd480a5d466957db62374032f848c1364,APPROVED,Not Applicable,2024-02-28T16:58:15.373000Z,2024-02-28T17:44:19.474000Z,2024-02-28T17:44:19.998000Z,2024-02-28T17:44:19.923027Z,2765.0,CJNL5D58,34,"English, Dutch, French, German, Italian, Spanish, Turkish",30,Male,White,Turkey,Germany,Turkey,Turkish,Yes,DATA_EXPIRED
36dbc5d8cdf8fda1c188b4251e8177c2623ed0521b204b95b6f1db2bfe5a8cd3,3c5615e57b990040da1533372cb301497f9e2567ef17c6cbbfbd82559d749d4b,APPROVED,Not Applicable,2024-02-28T17:07:42.887000Z,2024-02-28T17:46:58.192000Z,2024-02-28T17:46:58.792000Z,2024-02-28T17:46:58.747974Z,2356.0,CJNL5D58,749,"English, German",25,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
be869356f34e0931ae219ff5084d59ba69a9bd41ddb7b717bd1bcd49b6fe282f,b2c8e8093f7168b98efba8fb4ae1f2f46232933956424bd129f3e486abd0dfbc,APPROVED,Not Applicable,2024-02-28T17:01:23.808000Z,2024-02-28T17:34:59.256000Z,2024-02-28T17:35:00.005000Z,2024-02-28T17:34:59.921491Z,2016.0,CJNL5D58,1078,"German, Polish, English",28,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,Full-Time
c6c6109b381589158c244587f3b4aeaa330106074c9481293baeda01268e915b,ee7d68e48a679c85ba4f9c31e9c3c38e6b522cada55ead60c3544c0c2c807229,APPROVED,Not Applicable,2024-02-28T17:03:12.835000Z,2024-02-28T17:33:46.628000Z,2024-02-28T17:33:47.350000Z,2024-02-28T17:33:47.303170Z,1834.0,CJNL5D58,295,"English, German, Polish, Ukrainian, Russian",26,Female,White,Ukraine,Germany,Ukraine,Ukrainian,Yes,Part-Time
817d1dcd039d13c505031665481d1a4c49c9c600e9f936ea4440e5d1439d1deb,9d2e52d7eeb0a0ff4ea0049e4014f7c4b6b23949fa7471f9f1686f8fc0c08b1d,APPROVED,Not Applicable,2024-02-28T17:05:38.336000Z,2024-02-28T17:33:27.113000Z,2024-02-28T17:33:27.640000Z,2024-02-28T17:33:27.618743Z,1669.0,CJNL5D58,287,"English, German",40,Female,White,Germany,Germany,Germany,German,No,Full-Time
d738d95af19e855a05c65fc2a7068e024916989a6f74e4e980bdc9dd20ac967c,e8935596df27f8847e1aa08c4e0f39689a4918f387672810131f0a35d26e1a1e,APPROVED,Not Applicable,2024-02-28T17:06:14.048000Z,2024-02-28T17:28:08.190000Z,2024-02-28T17:28:08.706000Z,2024-02-28T17:28:08.640902Z,1315.0,CJNL5D58,1831,"English, German",38,Female,White,United States,Germany,United States,English,DATA_EXPIRED,Full-Time
63807aa5eb031c01347326a32bcff82b682d9b0993e36fc98cd7366a8809712f,bf0d117246681742d991d3e753fa1319faee2e64df37839bbc3622e2fe7ca50a,APPROVED,Not Applicable,2024-02-28T17:08:00.131000Z,2024-02-28T18:10:36.020000Z,2024-02-28T18:10:36.599000Z,2024-02-28T18:10:36.493046Z,3756.0,CJNL5D58,84,"English, German, Urdu",26,Male,Asian,United Arab Emirates,Germany,Pakistan,English,No,Part-Time
1b4eb8c2429e898939fd432329183bee2adf5af77a8e488707731e26bcfc3fc3,9a8ff86a97be8b73dc4d10f41f87efda4f11a9bc05f2b5a498b0bc5b9ba2b627,APPROVED,Not Applicable,2024-02-28T17:08:43.410000Z,2024-02-28T17:40:59.021000Z,2024-02-28T17:40:59.624000Z,2024-02-28T17:40:59.527582Z,1936.0,CJNL5D58,119,"German, English",23,Female,White,Germany,Germany,Germany,German,Yes,Other
3990167ae07e13f7131017bf7e04ac11d6d20e1c66f0052cc6d4672efc1f1b20,f5e031705c2756ec92f746264ed589b7b8c1c7934cd7d0854f85c6c51c32ece0,APPROVED,Not Applicable,2024-02-28T17:08:33.984000Z,2024-02-28T17:47:03.196000Z,2024-02-28T17:47:03.799000Z,2024-02-28T17:47:03.745163Z,2310.0,CJNL5D58,312,"German, English",26,Female,White,Germany,Germany,Germany,German,Yes,Other
1e95984d3576096157b22d310d65ff98f80b953e3210db937cc6b5975c04fac2,65f50a2eeec014c7d72917d8160f145ea2f056f9b270cf556eb0cf9c18529e25,APPROVED,Not Applicable,2024-02-28T17:09:22.240000Z,2024-02-28T17:41:21.757000Z,2024-02-28T17:41:22.410000Z,2024-02-28T17:41:22.369708Z,1920.0,CJNL5D58,1083,"English, German",44,Female,White,Germany,Germany,Germany,German,No,Part-Time
20bca1ed953ea8013b898f5854d34a70b46d08fee2ef8fc60fe8dcf0f1ec01c2,aae365dc3a2adb6393bb2cf08beb37bfcbbfcb5e7a95040287ad534029acc313,APPROVED,Not Applicable,2024-02-28T17:10:24.014000Z,2024-02-28T17:41:36.647000Z,2024-02-28T17:41:37.245000Z,2024-02-28T17:41:37.175628Z,1873.0,CJNL5D58,1812,"English, German",41,Female,White,Germany,Germany,Germany,German,No,Full-Time
89bbca727cc7c9ad56e4784953e5878c3a0a6ebca326c2e72283d7d323b5683f,eac89e610c73bc28aaa5100243e050a5080170f4680ba8dc41e1fc5d11972e9f,APPROVED,Not Applicable,2024-02-28T17:10:31.175000Z,2024-02-28T17:37:23.367000Z,2024-02-28T17:37:23.897000Z,2024-02-28T17:37:23.835239Z,1613.0,CJNL5D58,521,"German, English",22,Female,White,Germany,Germany,Germany,German,Yes,Other
5103fcdc4894532d86e2919a5541e3fac191b0190af3db8f847b5eb2ee3ab556,6f11108ca0e3eca37b196f7db62c0ac01b2d2c6bb99c0902487b0dd47cecfb88,APPROVED,Not Applicable,2024-02-28T17:11:21.654000Z,2024-02-28T17:53:53.919000Z,2024-02-28T17:53:54.651000Z,2024-02-28T17:53:54.484580Z,2553.0,CJNL5D58,89,"German, English",26,Male,White,Germany,Germany,Germany,German,Yes,Other
109063b6bd6ea351dee38dffe52b8cd7dc5a27b05bea5c14e51964a919f53fe9,f164edb2425a298704741aee219a08add43c61406fccce9d618920899f078cf9,APPROVED,Not Applicable,2024-02-28T17:12:23.177000Z,2024-02-28T17:50:50.919000Z,2024-02-28T17:50:51.472000Z,2024-02-28T17:50:51.366147Z,2308.0,CJNL5D58,2915,"English, Dutch, German, Spanish",31,Male,White,Germany,Germany,Germany,German,No,Full-Time
b9fc1737607be931f87d9fabcd5fd249abda3d0deffa21e97ccf68e5247438ff,57017f43ed271b8a50b942eb89044226eb18140873287ba5745eabae4b67b5e4,APPROVED,Not Applicable,2024-02-28T17:14:10.771000Z,2024-02-28T17:41:23.501000Z,2024-02-28T17:41:24.130000Z,2024-02-28T17:41:24.058878Z,1633.0,CJNL5D58,647,"English, Russian, German",34,Male,White,Germany,Germany,Germany,English,DATA_EXPIRED,DATA_EXPIRED
2110926183551e6bd78d706e841173e7946ba2dabb9338ed54b9eed72c57d3fe,68a13c7d516fe1a7cfdbdbbfe29d40714d7f446c5109665c58bf91b908388b5c,APPROVED,Not Applicable,2024-02-28T17:15:14.058000Z,2024-02-28T17:36:34.411000Z,2024-02-28T17:36:35.089000Z,2024-02-28T17:36:34.995115Z,1281.0,CJNL5D58,93,"English, German",27,Male,White,Germany,Germany,Germany,German,Yes,Full-Time
ed5807e2b4d795c9974c314fad13a32216ac58fd44cebecc69d1df8f4d833dec,96a06678ab2a7fc9e0e240a37cefe7b924a3adc5493e945cfac52467bba75e3f,APPROVED,Not Applicable,2024-02-28T17:24:10.653000Z,2024-02-28T17:53:19.977000Z,2024-02-28T17:53:20.678000Z,2024-02-28T17:53:20.562465Z,1750.0,CJNL5D58,177,"German, English",19,Male,White,Germany,Germany,Germany,German,No,Full-Time
4add55afa3c008babc111d0a6149e28bbfdb204aad35f8a902a3c57d53f11dba,4de959f77263a0e572c1f5ea844056ca874ed50c5855f5d5c3c40605931c615f,APPROVED,Not Applicable,2024-02-28T17:16:35.930000Z,2024-02-28T17:46:17.232000Z,2024-02-28T17:46:17.822000Z,2024-02-28T17:46:17.721098Z,1782.0,CJNL5D58,445,"English, German",33,Male,White,Russian Federation,Germany,Russian Federation,German,Yes,Full-Time
1e1e106559fa278ac005ac8b1cda358ed8200123b4f2c41a746398389b5e4f67,5d1aa00c35f58765a9a7d7864c9bcfc7eeae9bd81d7ef2b41dc811bc6db0eb93,APPROVED,Not Applicable,2024-02-28T17:17:09.152000Z,2024-02-28T17:32:13.226000Z,2024-03-20T00:06:26.573000Z,2024-02-28T17:32:13.957420Z,905.0,CJNL5D58,12,"German, English",20,Male,White,Germany,Germany,Germany,German,Yes,Full-Time
90accd936e8ba619d7955987406946613ce50dbd50cde236924ab3dd3b32736d,54e35a37393f07e68eb706c9868454d314d95678788aa2a1cff13e1fb17d6574,APPROVED,Not Applicable,2024-02-28T17:18:00.443000Z,2024-02-28T17:54:24.864000Z,2024-02-28T17:54:25.549000Z,2024-02-28T17:54:25.457342Z,2185.0,CJNL5D58,95,"German, Turkish",37,Male,White,Germany,Germany,Germany,German,No,Full-Time
7ad0cbc72170a1af1e825b457bc5d8a3941f10b8062a29ed4ce0f7fe2f27e00a,47797c88e1f0aa0c239c9e669f8cc1a04915e39d1ee3b3491a17d5c6c521c484,APPROVED,Not Applicable,2024-02-28T17:19:02.395000Z,2024-02-28T18:13:24.919000Z,2024-02-28T18:13:25.605000Z,2024-02-28T18:13:25.544812Z,3263.0,CJNL5D58,46,"German, Turkish, Kurdish",34,Male,White,Turkey,Germany,Turkey,Turkish,No,Full-Time
3f282d770367f719edd452b5d60576002e8ce8dbd39f33cb243d2d8e8849c704,64f541a8fc82e7961ff257dd3ab8f6713ed6694ae5219eeb921b0ee3f04f97d2,APPROVED,Not Applicable,2024-02-28T17:21:48.839000Z,2024-02-28T17:51:14.256000Z,2024-02-28T17:51:14.874000Z,2024-02-28T17:51:14.785605Z,1766.0,CJNL5D58,789,German,27,Male,White,Germany,Germany,Germany,German,No,Unemployed (and job seeking)
4aab31aba72ecf731e3695032990ee3a576274ceb6e05390ecff17fdf08132be,867d0574331dbcafd12bab8a4622604b371507627c21d9906b3d03e2184e4dd2,APPROVED,Not Applicable,2024-02-28T17:21:12.134000Z,2024-02-28T18:09:11.566000Z,2024-02-28T18:09:12.107000Z,2024-02-28T18:09:12.043006Z,2880.0,CJNL5D58,101,"English, German",21,Male,White,Germany,Germany,Germany,German,Yes,Full-Time
2b2e9f358a0c896ef172a98a0631f51b7f7b84e1db64a02502f316cce155aaf3,c78ecd7ecebd66ada5f5d985131b457db096ce6b10e9f265d2cd0557c28abcf8,APPROVED,Not Applicable,2024-02-28T17:22:04.608000Z,2024-02-28T17:50:11.270000Z,2024-02-28T17:50:12.150000Z,2024-02-28T17:50:12.063352Z,1687.0,CJNL5D58,303,"English, German",29,Male,White,Germany,Germany,Germany,German,Yes,Full-Time
53330c7112b75ed59f96b6795009e26fad35e331040a9e1a553839bdb1baf5a0,c42cedf822e58503eb4e5572819cf252b4345811845c74e99a3f59dc7e47914d,APPROVED,Not Applicable,2024-02-28T17:26:36.618000Z,2024-02-28T17:59:43.112000Z,2024-02-28T17:59:43.705000Z,2024-02-28T17:59:43.605566Z,1987.0,CJNL5D58,1183,"Chinese, English, German",30,Female,White,Germany,Germany,Germany,German,No,Full-Time
5b75b7b3284d76cbd57d09026001dcfbdd788c75b07fe5a9396befa7fbf2a17e,525851d653c80f6fa126e5e7378f50518de7521dcb9ed2bc8446a74e67efbbb8,APPROVED,Not Applicable,2024-02-28T17:25:48.255000Z,2024-02-28T17:40:22.161000Z,2024-03-20T00:06:26.939000Z,2024-02-28T17:40:22.920574Z,874.0,CJNL5D58,60,"English, German",22,Male,White,Germany,Germany,Germany,German,No,Full-Time
2608c3bc86a4fdfa8e5dd7f029742b64f76cbc264fa2a165fac19043bae4badb,3faa406390d20cf2464196a791a93af7ee0b3a7c52f1f066cc8b9ccbc8c9da3c,APPROVED,Not Applicable,2024-02-28T17:26:27.280000Z,2024-02-28T17:51:22.113000Z,2024-02-28T17:51:22.756000Z,2024-02-28T17:51:22.684731Z,1495.0,CJNL5D58,386,"English, German",43,Female,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
08922c7a1fab9051bf992351d95352162774410bc6537f1cf9bb3d21681d8e4e,4fde83544ec17403a4b15394eb4cb05aee03e503f0b5e626205f27eb1dc63895,APPROVED,Not Applicable,2024-02-28T17:26:26.508000Z,2024-02-28T17:58:38.937000Z,2024-02-28T17:58:39.532000Z,2024-02-28T17:58:39.446064Z,1933.0,CJNL5D58,50,"German, English",33,Male,White,Germany,Germany,Germany,German,No,Full-Time
aee7c85ca02abddbbcbf226c127eb3d34c16339ac574586fc84d1f383a17f614,cb80de62cfbbfe1dc0facad7a2fc5ae840123424a80081d12f5c0da507fe5351,APPROVED,Not Applicable,2024-02-28T17:26:52.260000Z,2024-02-28T18:06:35.763000Z,2024-02-28T18:06:36.440000Z,2024-02-28T18:06:36.363685Z,2384.0,CJNL5D58,1781,"German, English",51,Female,White,Germany,Germany,Germany,German,No,Part-Time
b41bc804153c32a15796ad3a4d0597f74b99f60cd718c94222b4e1271488c8b1,d4b4e5774eb0874ec465f437977950fdfc8003beda190f795b47b11bcc3dcc5c,APPROVED,Not Applicable,2024-02-28T17:28:56.325000Z,2024-02-28T18:00:02.393000Z,2024-02-28T18:00:03.079000Z,2024-02-28T18:00:02.980055Z,1867.0,CJNL5D58,22,German,20,Female,White,Germany,Germany,Germany,German,Yes,Other
b472696b3dc6feaba20a10087659115ce43e9b83c204f47a5e167673101c2518,4eafc8833edd3d7dc6f13a847250ddeaba67cefbc5cad296219e94ce6c567103,APPROVED,Not Applicable,2024-02-28T17:29:51.104000Z,2024-02-28T18:00:04.827000Z,2024-02-28T18:00:05.332000Z,2024-02-28T18:00:05.269666Z,1814.0,CJNL5D58,332,"German, English",31,Male,White,Germany,Germany,Germany,German,No,Full-Time
effc5e86838362e3e9265002cf11ae2a3734bac3aff565aafcb36dd49577e22a,3310d6bf072f04fd72aa6d7509e08f20110575e7ea3ab391a8818ca7e45e3524,APPROVED,Not Applicable,2024-02-28T17:33:17.742000Z,2024-02-28T17:51:43.321000Z,2024-02-28T17:51:44.004000Z,2024-02-28T17:51:43.892778Z,1106.0,CJNL5D58,25,"English, German, Spanish",38,Male,Mixed,Peru,Germany,Peru,Spanish,Yes,Unemployed (and job seeking)
a4ecb8cef5d0ce9b9f1c1f11d9ceb1d61648ddb588031b5db1d568cde053466e,7a32af714deaf40535864a4dbc690d9bfcd1a2fb6bccdf0383f2229d786e07dc,APPROVED,Not Applicable,2024-02-28T17:36:18.701000Z,2024-02-28T17:55:22.855000Z,2024-02-28T17:55:23.532000Z,2024-02-28T17:55:23.468956Z,1145.0,CJNL5D58,477,"English, German",33,Female,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
0a12fab1ec8279b2e39278ff4a5f4f7c73da2f442525f84425128f11872ce070,539ae13b342b0c97e26edd36210c07ca763e48c74a4fbb31dd911d8b623c8213,APPROVED,Not Applicable,2024-02-28T17:37:36.617000Z,2024-02-28T18:19:42.753000Z,2024-02-28T18:19:43.365000Z,2024-02-28T18:19:43.255311Z,2527.0,CJNL5D58,92,German,26,Female,White,Germany,Germany,Germany,German,No,Full-Time
c0ad0bb614699655310ba051636a031aea845858e40a0cb517a2816a0da29911,3451efad61618fed5f4b4a70bd2be6e1fa2df838f8988c87f81bd9eb5a828a47,APPROVED,Not Applicable,2024-02-28T17:39:27.582000Z,2024-02-28T18:06:54.515000Z,2024-02-28T18:06:55.046000Z,2024-02-28T18:06:54.945642Z,1647.0,CJNL5D58,160,"English, German",27,Female,White,Germany,Germany,Germany,German,Yes,Other
2a4d4bf749640d9958a464dbe5d07d34776f6977ad568f24e30a1ded57e6a7ae,d3947822c87d3727f14bd46e21ed8dc9c3ffac9f05341c31c81ce7f9236fa842,APPROVED,Not Applicable,2024-02-28T17:38:11.052000Z,2024-02-28T18:21:00.119000Z,2024-02-28T18:21:00.774000Z,2024-02-28T18:21:00.713909Z,2570.0,CJNL5D58,113,"English, German",21,Male,White,Germany,Germany,Germany,German,No,Full-Time
374ee877b9171f79ed70b7fb6c654d46d7e1ddaade168654cc5d57ca843a60b7,4784f68d0fd0c24f43a1e0e4e8f123f8bccfb5d4e27128e6a831b3944ec2131c,APPROVED,Not Applicable,2024-02-28T17:38:42.880000Z,2024-02-28T18:04:37.019000Z,2024-02-28T18:04:37.603000Z,2024-02-28T18:04:37.534901Z,1555.0,CJNL5D58,824,"German, English",27,Male,White,Germany,Germany,Germany,German,No,Full-Time
30edf9558dd686839683caa99f50dd15d76069357c1659a3d9040e9fab67791b,858b958a264345f6b16dbbdb999e71471af4deaaac46e33574ea270cb4fbb8f3,APPROVED,Not Applicable,2024-02-28T17:40:35.064000Z,2024-02-28T18:21:32.543000Z,2024-02-28T18:21:33.045000Z,2024-02-28T18:21:32.987257Z,2458.0,CJNL5D58,22,"Dutch, English, French, German",47,Male,White,Netherlands,Germany,Netherlands,Dutch,No,Full-Time
21a44f568d6553e98b4233a861b91616516734b4dba1c8c490c57fbe31312671,6972c82594dd60ab95f9b842f120397395124a685ddd61607e78c8cb624b8cc0,APPROVED,Not Applicable,2024-02-28T17:41:46.798000Z,2024-02-28T18:24:43.628000Z,2024-02-28T18:24:44.245000Z,2024-02-28T18:24:44.177887Z,2577.0,CJNL5D58,38,German,20,Male,White,Germany,Germany,Germany,German,No,Unemployed (and job seeking)
6c0a00418a9bc990349ddcfe7229fe26090bfdcd76b474b88379ed18af025692,feabe9dc6b2b6d1d6f07345691701e9f331b0a49ab0aca2467dbbbf7bc0632b2,APPROVED,Not Applicable,2024-02-28T17:50:34.499000Z,2024-02-28T18:05:33.671000Z,2024-03-20T00:06:27.404000Z,2024-02-28T18:05:34.144425Z,900.0,CJNL5D58,1241,"English, German",34,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
4756b1d86e730e585c4edebcc888e19d4a3ed248558dfb809e4632b8df0d8e5f,f0d3e18bb660b0023029a2509315417eef7c3e338a873d617aa2eac34aa9a4ea,APPROVED,Not Applicable,2024-02-28T17:46:58.197000Z,2024-02-28T18:21:22.772000Z,2024-02-28T18:21:23.281000Z,2024-02-28T18:21:23.206893Z,2065.0,CJNL5D58,199,"English, German",26,Female,White,Germany,Germany,Germany,German,Yes,Full-Time
135f98b38d5386e9e602ea371910583a8d4ac3e2f4261dbca5bd7e8c5482c212,f393fe31ee11f6aefb6810d644af45542c2bb78e6daf16d17a47bea6ec08ec04,APPROVED,Not Applicable,2024-02-28T17:47:49.328000Z,2024-02-28T18:19:43.010000Z,2024-02-28T18:19:48.473000Z,2024-02-28T18:19:43.393442Z,1914.0,CJNL5D58,819,"German, English",37,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
366d9d80cd36bf2040568e9f2d1cfb7756c0f4a1309ba4dcb17466c45a20cbe7,1132aad03f91e49be44a449434f578deda358f810aacd019173cbfb160da393a,APPROVED,Not Applicable,2024-02-28T17:47:55.683000Z,2024-02-28T18:40:22.449000Z,2024-02-28T18:40:23Z,2024-02-28T18:40:22.930485Z,3147.0,CJNL5D58,376,"English, German, Vietnamese",21,Male,Asian,Vietnam,Germany,Vietnam,Vietnamese,Yes,Unemployed (and job seeking)
2623b5ee8f0438a61b62ec7bfb987b72f890149446f9fea97963c3391cc16add,dc9afc272fe248ccefe0d26713533bd082e3376ceaa125e6db98b2dc9be6a0a5,APPROVED,Not Applicable,2024-02-28T17:48:48.107000Z,2024-02-28T18:30:30.776000Z,2024-02-28T18:30:31.351000Z,2024-02-28T18:30:31.271639Z,2503.0,CJNL5D58,4,"German, English",29,Male,White,Germany,Germany,Germany,German,No,Full-Time
bcff6372395c5e66b8098b82d294e83ef3334f965fd83d3802620feba0233882,5b99fab71175b5f3cad56e7fbbea31aa83ed283dfaec64183c72edae42e22ca0,APPROVED,Not Applicable,2024-02-28T17:48:59.682000Z,2024-02-28T18:42:57.240000Z,2024-02-28T18:42:57.817000Z,2024-02-28T18:42:57.757572Z,3238.0,CJNL5D58,1972,"German, English",46,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,Full-Time
e7e3bf6451c8b54355b67ec8324d21a76f5a437cc68ccab036160685f420f529,62906a44f88510f192311ac09a5384eead62847b30eb0f20ecec72843edff026,APPROVED,Not Applicable,2024-02-28T17:50:41.322000Z,2024-02-28T18:25:12.004000Z,2024-02-28T18:25:12.545000Z,2024-02-28T18:25:12.528181Z,2071.0,CJNL5D58,26,"Bengali, English, Hindi, German",18,Male,Asian,India,Germany,India,English,Yes,Other
4d2a5e076912de44b6ae82991b4e1be42627c409c4769c7e95082e0c27a50497,a59c8e7c0d53990045c9b1b11a2a444ac098d906eb7f6f5bdead889651edad83,APPROVED,Not Applicable,2024-02-28T17:51:32.234000Z,2024-02-28T18:58:24.350000Z,2024-02-28T18:58:24.841000Z,2024-02-28T18:58:24.765562Z,4013.0,CJNL5D58,58,"German, English",28,Female,Asian,Germany,Germany,Germany,German,Yes,Other
6b7b59dad9c248564b1bac9b6e272716d646ad24c4d0ce4dd080cb0cb81c93c2,dde941419c8d52761955ae05e121052e7990402cd39a3364fa90ad093c7a3eaf,APPROVED,Not Applicable,2024-02-28T17:51:59.430000Z,2024-02-28T18:14:52.891000Z,2024-02-28T18:14:53.492000Z,2024-02-28T18:14:53.409934Z,1374.0,CJNL5D58,71,"English, German",24,Female,Mixed,Germany,Germany,Germany,German,Yes,Part-Time
6e05189a5e94654782c11a8c0e33aae401ef7bbf54fa0c6d22ce8047b5b68fc6,abfe1824a4b766aab6f46eaa16117199bc4d3b9592eef95c7484ebe111c9ae0c,APPROVED,Not Applicable,2024-02-28T17:55:12.737000Z,2024-02-28T18:31:07.155000Z,2024-02-28T18:31:07.739000Z,2024-02-28T18:31:07.668562Z,2155.0,CJNL5D58,769,"English, German",26,Male,Mixed,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
a5d7a6bd24aaabc27ef4ee782aec0392d367bebd0e3ed1693b7ea10b34f2a919,573c348ab3bbafb95b8e097103cbff300765b234c9d23f55617eab885e5d7edc,APPROVED,Not Applicable,2024-02-28T17:56:04.422000Z,2024-02-28T18:34:01.246000Z,2024-02-28T18:34:01.811000Z,2024-02-28T18:34:01.739053Z,2277.0,CJNL5D58,77,"English, German",50,Female,White,Germany,Germany,Germany,German,No,Part-Time
3468a6249773fa8f74319c4d4783808f89b9ffece17a027c17bc0bc22bd25cb9,5a98c287c1c2c3f228c6012b929a4ac34d815b0fa816d2571bbebbcb4bb2d068,APPROVED,Not Applicable,2024-02-28T17:57:19.771000Z,2024-02-28T18:27:56.082000Z,2024-02-28T18:27:56.646000Z,2024-02-28T18:27:56.581008Z,1837.0,CJNL5D58,55,"German, English",27,Male,Mixed,Germany,Germany,Germany,German,Yes,Full-Time
5013b0468974e677c04d94cb0f3019c227828349e00a491eb0abaf5a2edb468e,bac5bcc4b2904e6aceebfe314c617a5fd1c86b84757c771024c598a9555ed355,APPROVED,Not Applicable,2024-02-28T17:58:46.860000Z,2024-02-28T18:33:32.911000Z,2024-02-28T18:33:33.405000Z,2024-02-28T18:33:33.369467Z,2087.0,CJNL5D58,35,"English, German",22,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,Full-Time
73379e02b783a5076e32f62bdda53d88350909b27ea790bc044c419f45ce85d3,e5080b1c66895960a9c575826766c49e0c2f4f0e5124ef5abee479baa371222e,APPROVED,Not Applicable,2024-02-28T18:07:07.774000Z,2024-02-28T18:54:01.870000Z,2024-02-28T18:54:02.466000Z,2024-02-28T18:54:02.391092Z,2815.0,CJNL5D58,219,"English, German",30,Male,White,Germany,Germany,Germany,German,Yes,Full-Time
