Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
683099d5e69cce00334b938d,63cf0e0b1f1c6afb816f4072,APPROVED,Not Applicable,2025-05-23T15:52:53.113000Z,2025-05-23T16:02:13.398000Z,2025-05-23T16:02:14.196000Z,2025-05-23T16:02:13.983716Z,561.0,C1PE2AUF,444,"German, English",43,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
683099f594b1d0178f5412a6,6400c3c608426d94d719eb5f,APPROVED,Not Applicable,2025-05-23T15:53:31.652000Z,2025-05-23T15:59:01.550000Z,2025-05-23T15:59:02.288000Z,2025-05-23T15:59:02.164537Z,330.0,C1PE2AUF,313,"English, French, German",22,Male,White,Germany,Germany,Germany,German,Yes,Other
68309d4fd8d996253da31d6c,5a2c47a10a95ab0001dc69dd,APPROVED,Not Applicable,2025-05-23T16:07:45.756000Z,2025-05-23T16:12:54.658000Z,2025-05-23T16:12:55.298000Z,2025-05-23T16:12:55.174924Z,309.0,C1PE2AUF,148,"English, German",28,Male,White,Germany,Germany,Germany,German,No,Unemployed (and job seeking)
68309d6d29d2e13e27e905c0,6596b554c2c42a781b1b8712,APPROVED,Not Applicable,2025-05-23T16:08:16.941000Z,2025-05-23T16:12:39.963000Z,2025-05-27T05:21:44.979000Z,2025-05-23T16:12:40.469673Z,264.0,C1PE2AUF,512,"English, German",27,Female,White,United States,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
68309d712b4ca54dfd0c0e90,60928a250d3bfcb9a26fe8ef,APPROVED,Not Applicable,2025-05-23T16:08:23.582000Z,2025-05-23T16:16:06.711000Z,2025-05-23T16:16:07.255000Z,2025-05-23T16:16:07.173620Z,464.0,C1PE2AUF,1275,"German, English",27,Female,White,Germany,Germany,Germany,German,DATA_EXPIRED,Part-Time
68309da50c7217be3a386383,611ba1976cd48fdde1f9edd3,APPROVED,Not Applicable,2025-05-23T16:09:13.113000Z,2025-05-23T16:15:18.163000Z,2025-05-23T16:15:18.856000Z,2025-05-23T16:15:18.746265Z,366.0,C1PE2AUF,1339,"English, French, German",24,Female,White,Austria,Germany,Austria,German,Yes,Full-Time
68309dc25a0241715d7f4024,5f17d20539078c0800cb4e7b,APPROVED,Not Applicable,2025-05-23T16:09:43.443000Z,2025-05-23T16:20:21.304000Z,2025-05-23T16:20:23.253000Z,2025-05-23T16:20:21.810954Z,638.0,C1PE2AUF,1662,German,54,Male,White,Germany,Germany,Germany,German,No,Full-Time
68309fcaed13416046b24755,60d229681cec2f5f4431c4cd,APPROVED,Not Applicable,2025-05-23T16:18:28.945000Z,2025-05-23T16:25:39.227000Z,2025-05-23T16:25:39.815000Z,2025-05-23T16:25:39.741798Z,431.0,C1PE2AUF,1582,German,62,Female,White,Germany,Germany,Germany,German,No,Full-Time
6830a103fa208e3e6b1a0488,5ea0505ed0e234000a36775b,APPROVED,Not Applicable,2025-05-23T16:23:35.814000Z,2025-05-23T16:30:00.579000Z,2025-05-23T16:30:01.215000Z,2025-05-23T16:30:01.111753Z,385.0,C1PE2AUF,409,"English, German",30,Male,White,Germany,Germany,Germany,German,Yes,Part-Time
6830a4c334154cef07c7fe51,6068befbd02e67587260ae19,APPROVED,Not Applicable,2025-05-23T16:39:36.019000Z,2025-05-23T16:49:34.731000Z,2025-05-23T16:49:35.390000Z,2025-05-23T16:49:35.291649Z,599.0,C1PE2AUF,364,"English, German",32,Male,White,Germany,Germany,Germany,German,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6830a4c972d5c1e627bf72f4,615043f81a9464fc0e5a87bf,APPROVED,Not Applicable,2025-05-23T16:39:41.425000Z,2025-05-23T16:45:06.924000Z,2025-05-23T16:45:07.569000Z,2025-05-23T16:45:07.484639Z,326.0,C1PE2AUF,495,"English, German",49,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
6830a93f5110b80284e1d9e6,60d10503b38976552a1b35da,APPROVED,Not Applicable,2025-05-23T16:58:45.128000Z,2025-05-23T17:02:42.615000Z,2025-05-27T05:21:45.220000Z,2025-05-23T17:02:43.123994Z,238.0,C1PE2AUF,1592,"English, German",28,Male,White,Germany,Germany,Germany,German,No,Full-Time
6830a9bcdb1a1fd3128e15f0,607079a28a504f214dfd77b8,APPROVED,Not Applicable,2025-05-23T17:00:55.354000Z,2025-05-23T17:11:53.723000Z,2025-05-23T17:11:54.805000Z,2025-05-23T17:11:54.719064Z,659.0,C1PE2AUF,1811,"English, German",60,Male,White,Germany,Germany,Germany,German,No,Full-Time
6830ae266bfd268651ac37c0,613ba1090afacfa15f8af1a5,APPROVED,Not Applicable,2025-05-23T17:19:37.851000Z,2025-05-23T17:25:34.113000Z,2025-05-23T17:25:34.806000Z,2025-05-23T17:25:34.726301Z,357.0,C1PE2AUF,981,"English, German",28,Female,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
6830af58878de053d70016a8,5d8c96e60ef92e001a7b8876,APPROVED,Not Applicable,2025-05-23T17:25:26.012000Z,2025-05-23T17:31:53.819000Z,2025-05-23T17:31:56.431000Z,2025-05-23T17:31:54.361209Z,388.0,C1PE2AUF,1725,"German, English",31,Male,White,Germany,Germany,Germany,German,Yes,DATA_EXPIRED
6830afff13a05b28409b725c,60e87602e72ecfc9c9253e43,APPROVED,Not Applicable,2025-05-23T17:27:30.070000Z,2025-05-23T17:31:18.848000Z,2025-05-27T05:21:45.454000Z,2025-05-23T17:31:19.326367Z,229.0,C1PE2AUF,244,"English, German",26,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
6830b0c118a67ee4e6a59e59,62ea83d29a7ce920cbc1de32,APPROVED,Not Applicable,2025-05-23T17:39:24.925000Z,2025-05-23T17:45:18.053000Z,2025-05-23T17:45:18.992000Z,2025-05-23T17:45:18.569345Z,354.0,C1PE2AUF,1558,German,41,Male,White,Germany,Germany,Germany,German,No,Other
6830b5896d3739d557078a27,63b6c5125509286655a439b8,APPROVED,Not Applicable,2025-05-23T17:51:09.947000Z,2025-05-23T17:56:42.290000Z,2025-05-23T17:56:45.595000Z,2025-05-23T17:56:42.749107Z,333.0,C1PE2AUF,282,"English, German",24,Female,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
6830b6bf0e9e82b859bd3136,631f2951646392c69506e361,APPROVED,Not Applicable,2025-05-23T17:56:18.172000Z,2025-05-23T18:03:51.707000Z,2025-05-23T18:03:52.379000Z,2025-05-23T18:03:52.247944Z,454.0,C1PE2AUF,592,"English, French, German",27,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
6830b8bbaf10cb6688aa2689,60207652caa62b6a34ff96dc,APPROVED,Not Applicable,2025-05-23T18:04:50.859000Z,2025-05-23T18:11:06.100000Z,2025-05-23T18:11:12.887000Z,2025-05-23T18:11:06.597964Z,376.0,C1PE2AUF,2237,"German, English",25,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
6830b8d3dab46f69f2a7f0c4,603f47e39649cf0339527014,APPROVED,Not Applicable,2025-05-23T18:05:12.701000Z,2025-05-23T18:09:40.550000Z,2025-05-27T05:21:45.682000Z,2025-05-23T18:09:41.121778Z,268.0,C1PE2AUF,1320,"German, English",48,Female,White,Germany,Germany,Germany,German,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6830b968752e6564813a3263,5592a7f2fdf99b3a9e651fd9,APPROVED,Not Applicable,2025-05-23T18:07:36.164000Z,2025-05-23T18:36:45.131000Z,2025-05-23T18:36:45.792000Z,2025-05-23T18:36:45.713213Z,1749.0,C1PE2AUF,940,"English, German",59,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
6830ba317554f77865bc4ef5,5fef891f9bf07d29c1ee7bfe,APPROVED,Not Applicable,2025-05-23T18:20:19.692000Z,2025-05-23T18:29:42.410000Z,2025-05-23T18:29:48.133000Z,2025-05-23T18:29:42.956506Z,563.0,C1PE2AUF,1901,"English, German, French",25,Male,White,Germany,Germany,Germany,German,Yes,Full-Time
6830bb65c1accc19632c16dc,63dea9d9fe7d5a66adf82aa6,APPROVED,Not Applicable,2025-05-23T18:16:08.956000Z,2025-05-23T18:20:08.412000Z,2025-05-27T05:21:45.935000Z,2025-05-23T18:20:08.921792Z,240.0,C1PE2AUF,1187,"German, English",34,Male,White,Germany,Germany,Germany,German,No,Full-Time
6830bb7a79c7c829433fd79b,63fce1d62af707fa9a407725,APPROVED,Not Applicable,2025-05-23T18:16:30.964000Z,2025-05-23T18:21:24.045000Z,2025-05-27T05:21:46.190000Z,2025-05-23T18:21:24.574772Z,294.0,C1PE2AUF,731,"German, English",25,Male,White,Germany,Germany,Germany,German,Yes,Due to start a new job within the next month
6830bc0edab46f69f2a7f237,5bf3199ebe7c7300017b710a,APPROVED,Not Applicable,2025-05-23T18:24:27.539000Z,2025-05-23T18:29:41.400000Z,2025-05-23T18:29:42.806000Z,2025-05-23T18:29:41.982704Z,314.0,C1PE2AUF,2344,"English, German",41,Male,White,Germany,Germany,Germany,German,No,Full-Time
6830c3232e9b18a232822521,633b18d7f6e8422010fe05e6,RETURNED,Not Applicable,2025-05-23T18:49:12.424000Z,,,2025-05-27T05:22:21.159886Z,,,804,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6830c5a2770e3c56ca575ff9,5debfbcc3a11682f0fae8b29,APPROVED,Not Applicable,2025-05-23T19:03:32.768000Z,2025-05-23T19:18:25.660000Z,2025-05-23T19:18:26.225000Z,2025-05-23T19:18:26.141104Z,893.0,C1PE2AUF,1893,"German, English",31,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,Part-Time
6830c92fd289975ed54a72e0,5f2ea8b3704e4d078da3c725,APPROVED,Not Applicable,2025-05-23T19:16:53.805000Z,2025-05-23T19:29:35.642000Z,2025-05-23T19:29:36.267000Z,2025-05-23T19:29:36.180159Z,762.0,C1PE2AUF,698,German,26,Male,White,Germany,Germany,Germany,German,No,Full-Time
6830c945d28528be9876b336,5c1ec17d30f7d70001c1369c,APPROVED,Not Applicable,2025-05-23T19:15:20.410000Z,2025-05-23T19:18:52.580000Z,2025-05-27T05:21:46.453000Z,2025-05-23T19:18:53.113563Z,213.0,C1PE2AUF,1525,"German, English",29,Male,Asian,Germany,Germany,Germany,German,Yes,Part-Time
6830c99fd11edf3e99e80d92,615416df060f5730a1d4e113,APPROVED,Not Applicable,2025-05-23T19:16:52.468000Z,2025-05-23T19:23:10.236000Z,2025-05-23T19:23:10.896000Z,2025-05-23T19:23:10.779659Z,378.0,C1PE2AUF,1635,"English, German",48,Male,White,Germany,Germany,Germany,German,No,Unemployed (and job seeking)
6830ceea89b591e3943b4725,604b169fe4b7991ec08da3a6,APPROVED,Not Applicable,2025-05-23T19:39:26.043000Z,2025-05-23T19:44:56.799000Z,2025-05-23T19:44:57.404000Z,2025-05-23T19:44:57.291338Z,331.0,C1PE2AUF,5524,"English, German",34,Male,White,Russian Federation,Germany,Germany,German,No,Full-Time
6830d09a26871bc67d0d458b,5d53bc573d414c0001f3f007,APPROVED,Not Applicable,2025-05-23T19:46:34.125000Z,2025-05-23T19:59:09.039000Z,2025-05-23T19:59:12.853000Z,2025-05-23T19:59:09.639668Z,755.0,C1PE2AUF,269,German,36,Female,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
6830d125ae7202293f1383b8,5702439e7a84480009b6413d,APPROVED,Not Applicable,2025-05-23T19:48:56.856000Z,2025-05-23T19:56:55.668000Z,2025-05-23T19:56:56.360000Z,2025-05-23T19:56:56.222955Z,479.0,C1PE2AUF,2112,"English, Turkish, German",31,Female,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
6830d142d322f5058f460d99,627bfe5b0f4965a1e102a350,APPROVED,Not Applicable,2025-05-23T19:49:25.438000Z,2025-05-23T19:53:15.989000Z,2025-05-27T05:21:46.740000Z,2025-05-23T19:53:16.467313Z,231.0,C1PE2AUF,820,"English, German",41,Female,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
6830d3a6b5e15d9f25a33f3f,60fd5d982789160769f1ba94,APPROVED,Not Applicable,2025-05-23T19:59:38.049000Z,2025-05-23T20:04:59.613000Z,2025-05-23T20:05:00.219000Z,2025-05-23T20:05:00.125693Z,322.0,C1PE2AUF,1560,German,48,Male,White,Germany,Germany,Germany,German,No,Full-Time
6830d43f17835aa51c1018cd,6317567a5db58c2c330a5497,APPROVED,Not Applicable,2025-05-23T20:02:24.393000Z,2025-05-23T20:06:53.703000Z,2025-05-27T05:21:46.984000Z,2025-05-23T20:06:54.221084Z,270.0,C1PE2AUF,1064,"English, French, German",24,Female,White,Germany,Germany,Germany,German,Yes,Part-Time
6830d99c63fef00db5f40e24,627bfd52e3e0bfd01cd0cad5,APPROVED,Not Applicable,2025-05-23T20:25:04.275000Z,2025-05-23T20:30:05.911000Z,2025-05-23T20:30:06.667000Z,2025-05-23T20:30:06.431792Z,302.0,C1PE2AUF,403,"English, German",26,Female,White,Germany,Germany,Germany,German,Yes,Full-Time
6830de2acf8f789faefc3edd,5e80a5089fb3bb778bb71509,APPROVED,Not Applicable,2025-05-23T20:44:30.849000Z,2025-05-23T20:52:23.416000Z,2025-05-23T20:52:24.026000Z,2025-05-23T20:52:23.922797Z,473.0,C1PE2AUF,243,"English, German",29,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
6830e38a7a103e5ba8bebd14,61545686d49a33dab8587297,APPROVED,Not Applicable,2025-05-23T21:07:22.937000Z,2025-05-23T21:14:36.758000Z,2025-05-23T21:14:37.413000Z,2025-05-23T21:14:37.313657Z,434.0,C1PE2AUF,1019,"English, German",28,Female,White,Germany,Germany,Germany,German,Yes,DATA_EXPIRED
6830f2645a91e66b0d1f90e7,5f4f6af15e8dec017338fd49,APPROVED,Not Applicable,2025-05-23T22:11:01.916000Z,2025-05-23T22:16:32.789000Z,2025-05-23T22:16:33.437000Z,2025-05-23T22:16:33.339989Z,331.0,C1PE2AUF,1054,"German, English",40,Male,White,Germany,Germany,Germany,German,Yes,Full-Time
683104da37096ce084310024,5e6d2835e0de62000922c8c2,APPROVED,Not Applicable,2025-05-23T23:29:51.075000Z,2025-05-23T23:39:50.407000Z,2025-05-23T23:39:56.281000Z,2025-05-23T23:39:50.882548Z,600.0,C1PE2AUF,1126,"German, English",49,Female,White,Germany,Germany,Germany,German,No,Other
68313e647ca9b9b733652885,6098f0aa014e1343c4dc1abd,APPROVED,Not Applicable,2025-05-24T03:35:07.111000Z,2025-05-24T03:44:33.844000Z,2025-05-24T03:44:36.775000Z,2025-05-24T03:44:34.356676Z,567.0,C1PE2AUF,785,"English, German",25,Female,White,Germany,Germany,Germany,German,Yes,Part-Time
6831401447c2f8a16525ceb7,616529cd79b29b3850c420cb,APPROVED,Not Applicable,2025-05-24T03:42:17.077000Z,2025-05-24T03:48:45.426000Z,2025-05-24T03:48:45.987000Z,2025-05-24T03:48:45.890316Z,389.0,C1PE2AUF,1435,"English, German",74,Male,White,Germany,Germany,Germany,German,No,DATA_EXPIRED
6831508a11dcbd5d8cf36419,60be1ebd38d04cdbd9f58121,APPROVED,Not Applicable,2025-05-24T04:52:31.960000Z,2025-05-24T05:00:43.877000Z,2025-05-24T05:00:46.447000Z,2025-05-24T05:00:44.587315Z,492.0,C1PE2AUF,2122,"English, German",33,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,Full-Time
683156eac9c8794af42a0cc5,5e5b7eee4989f13610bb461b,TIMED-OUT,Not Applicable,2025-05-24T05:19:38.427000Z,,,2025-05-27T05:22:21.162596Z,259363.0,,1495,"English, German",25,Male,White,Germany,Germany,Germany,German,No,Full-Time
68315ab005a5e6704af2fba1,631f836a97713cf0dcd1def4,RETURNED,Not Applicable,2025-05-24T05:35:44.372000Z,,,2025-05-27T05:22:21.162879Z,,,518,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68315d9942c577bcddcbeca1,5fd206b9aa0fbf249adf4280,APPROVED,Not Applicable,2025-05-24T05:48:12.943000Z,2025-05-24T05:54:05.879000Z,2025-05-24T05:54:08.081000Z,2025-05-24T05:54:06.365967Z,353.0,C1PE2AUF,1430,"English, German",48,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
68315fed936ea130778c49de,5f7c09657b93161f82ed7610,APPROVED,Not Applicable,2025-05-24T05:58:09.494000Z,2025-05-24T06:04:26.247000Z,2025-05-24T06:04:26.822000Z,2025-05-24T06:04:26.724620Z,377.0,C1PE2AUF,963,"English, German",34,Male,White,Germany,Germany,Germany,German,No,Due to start a new job within the next month
68316389e0770b3870e9e5d7,63b6d9699be848b207be253d,APPROVED,Not Applicable,2025-05-24T06:13:35.442000Z,2025-05-24T06:18:20.799000Z,2025-05-27T05:21:47.255000Z,2025-05-24T06:18:21.195212Z,286.0,C1PE2AUF,411,"English, German, Japanese, Italian, Korean, Spanish",23,Female,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
68316a89e3c0b9d5da62ff73,627bdf26b22b0a4e3ba5c451,APPROVED,Not Applicable,2025-05-24T06:43:24.728000Z,2025-05-24T06:49:05.331000Z,2025-05-24T06:49:08.803000Z,2025-05-24T06:49:05.874324Z,341.0,C1PE2AUF,194,"English, German, Other",25,Male,White,Germany,Germany,Germany,German,No,Full-Time
68316ce19324edf5bd9e0791,59a426b35fd74b0001abfa4f,APPROVED,Not Applicable,2025-05-24T06:53:24.752000Z,2025-05-24T06:57:18.617000Z,2025-05-27T05:21:47.491000Z,2025-05-24T06:57:19.063812Z,234.0,C1PE2AUF,2770,"English, German",42,Female,White,Germany,Germany,Germany,German,No,Full-Time
68317471e0770b3870e9ea74,5a65077363394a00015568b0,APPROVED,Not Applicable,2025-05-24T07:25:40.237000Z,2025-05-24T07:30:59.022000Z,2025-05-24T07:30:59.570000Z,2025-05-24T07:30:59.481865Z,319.0,C1PE2AUF,557,"English, German",47,Female,White,Germany,Germany,Germany,German,No,Other
6831749a66f606a05b58fddd,61544cc35566d7e461bfbe13,APPROVED,Not Applicable,2025-05-24T07:26:21.702000Z,2025-05-24T07:30:10.872000Z,2025-05-27T05:21:47.715000Z,2025-05-24T07:30:11.339931Z,230.0,C1PE2AUF,225,"English, German",35,Male,White,Germany,Germany,Germany,German,Yes,Full-Time
68317bf955312bd7d5788f34,617082143afa2b9f049f8b3b,APPROVED,Not Applicable,2025-05-24T07:57:49.698000Z,2025-05-24T08:02:00.370000Z,2025-05-27T05:21:47.942000Z,2025-05-24T08:02:00.866140Z,251.0,C1PE2AUF,1169,"English, German",36,Male,White,Germany,Germany,Germany,German,Yes,DATA_EXPIRED
68317d72247ab554c91d1496,637e5524f9b70fbaab910c54,RETURNED,Not Applicable,2025-05-24T08:15:00.028000Z,,,2025-05-27T05:22:21.162829Z,,,96,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68317d7e05a5e6704af304d4,5ed2edb5b7f800107d47c777,APPROVED,Not Applicable,2025-05-24T08:04:17.706000Z,2025-05-24T08:15:34.031000Z,2025-05-24T08:15:34.571000Z,2025-05-24T08:15:34.492021Z,677.0,C1PE2AUF,1537,"English, German",37,Male,White,Germany,Germany,Germany,German,No,Full-Time
68317f8993bf4e522a8bac8e,6362ae39a567fd42662f5f38,APPROVED,Not Applicable,2025-05-24T08:13:03.301000Z,2025-05-24T08:20:57.490000Z,2025-05-24T08:20:59.378000Z,2025-05-24T08:20:57.973635Z,475.0,C1PE2AUF,592,"English, German, Spanish",24,Female,White,Germany,Germany,Germany,German,DATA_EXPIRED,Other
68318089667dd1f1166487e2,6128e731979bf20540afb14e,APPROVED,Not Applicable,2025-05-24T08:17:20.978000Z,2025-05-24T08:24:18.129000Z,2025-05-24T08:24:18.646000Z,2025-05-24T08:24:18.571634Z,418.0,C1PE2AUF,773,German,27,Female,White,Germany,Germany,Germany,German,No,Part-Time
683181d62c8116af4e914968,63eb478862c5c43d09800e05,APPROVED,Not Applicable,2025-05-24T08:22:49.858000Z,2025-05-24T08:29:59.864000Z,2025-05-24T08:30:00.639000Z,2025-05-24T08:30:00.394362Z,431.0,C1PE2AUF,258,German,26,Female,White,Germany,Germany,Germany,German,Yes,Unemployed (and job seeking)
683182695fe2e46d87ec3bdb,6138ca54d0f9f2234e722285,APPROVED,Not Applicable,2025-05-24T08:25:17.101000Z,2025-05-24T08:39:39.362000Z,2025-05-24T08:39:40.051000Z,2025-05-24T08:39:39.965331Z,863.0,C1PE2AUF,1687,German,31,Male,White,Germany,Germany,Germany,German,No,Full-Time
6831863942c577bcddcbf8b7,63527516fe1e89095d5b670f,APPROVED,Not Applicable,2025-05-24T08:41:33.556000Z,2025-05-24T08:45:50.521000Z,2025-05-27T05:21:48.180000Z,2025-05-24T08:45:50.984960Z,257.0,C1PE2AUF,421,"English, German",22,Male,White,Germany,Germany,Germany,German,Yes,Unemployed (and job seeking)
683186ab01fba8546d883f25,610153bd9cd41f3a39c242a8,APPROVED,Not Applicable,2025-05-24T08:43:28.369000Z,2025-05-24T08:48:46.027000Z,2025-05-24T08:48:46.663000Z,2025-05-24T08:48:46.550577Z,318.0,C1PE2AUF,138,"English, German",22,Male,White,Austria,Germany,Austria,German,Yes,Other
6831901f3c2ab2d2e1e2a9b7,5e986435a93c9104ab935f20,APPROVED,Not Applicable,2025-05-24T09:23:43.295000Z,2025-05-24T09:27:51.397000Z,2025-05-27T05:21:48.423000Z,2025-05-24T09:27:51.868151Z,249.0,C1PE2AUF,1654,"English, German",35,Male,White,Germany,Germany,Germany,German,No,DATA_EXPIRED
6831976f0ab7b0f7f625d239,6159da88bfe91c3ff5fb8d83,APPROVED,Not Applicable,2025-05-24T09:55:03.588000Z,2025-05-24T10:02:26.788000Z,2025-05-24T10:02:27.389000Z,2025-05-24T10:02:27.305875Z,444.0,C1PE2AUF,364,German,25,Female,White,Germany,Germany,Germany,German,No,Full-Time
683199538e8744cbd9d37f71,5f3b9499509b4c01bca3053b,APPROVED,Not Applicable,2025-05-24T10:03:03.875000Z,2025-05-24T10:08:02.565000Z,2025-05-27T05:21:48.651000Z,2025-05-24T10:08:02.996203Z,299.0,C1PE2AUF,891,"English, German",37,Male,White,Germany,Germany,Germany,German,No,Full-Time
6831a0ada100c67b34ef74bd,5c39afacf179bd0001c8756a,APPROVED,Not Applicable,2025-05-24T10:34:31.159000Z,2025-05-24T10:41:40.425000Z,2025-05-24T10:41:43.285000Z,2025-05-24T10:41:40.995832Z,430.0,C1PE2AUF,471,"Spanish, English, German",25,Female,White,Austria,Germany,Austria,German,No,Part-Time
6831aa5a5b00d8f16850a25c,6153d9d6f7dc5d0934da7885,APPROVED,Not Applicable,2025-05-24T11:15:43.235000Z,2025-05-24T11:21:10.798000Z,2025-05-24T11:21:11.445000Z,2025-05-24T11:21:11.342171Z,328.0,C1PE2AUF,445,"German, English",23,Male,White,Germany,Germany,Germany,German,No,Full-Time
6831ab06e431a2fe46d26800,5c0f8d00367ee9000125404a,APPROVED,Not Applicable,2025-05-24T11:18:30.949000Z,2025-05-24T11:26:49.309000Z,2025-05-24T11:26:49.888000Z,2025-05-24T11:26:49.805307Z,499.0,C1PE2AUF,2202,German,34,Male,White,Germany,Germany,Germany,German,Yes,Part-Time
6831b14d55e5d8e358562709,5e77b88c4ffe9932815b0307,APPROVED,Not Applicable,2025-05-24T11:45:21.112000Z,2025-05-24T11:52:02.629000Z,2025-05-24T11:52:06.369000Z,2025-05-24T11:52:03.177784Z,402.0,C1PE2AUF,548,"English, German",35,Female,White,Germany,Germany,Germany,German,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6831b499caee226dfb7bb370,62c88d05181da6a9ce6d4477,APPROVED,Not Applicable,2025-05-24T11:59:25.514000Z,2025-05-24T12:04:51.230000Z,2025-05-24T12:04:51.774000Z,2025-05-24T12:04:51.694408Z,326.0,C1PE2AUF,332,"English, German",29,Male,Mixed,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
6831b53493bf4e522a8bba11,5f298b2b7823df0a46e25d81,APPROVED,Not Applicable,2025-05-24T12:02:03.683000Z,2025-05-24T12:09:28.316000Z,2025-05-24T12:09:28.912000Z,2025-05-24T12:09:28.830934Z,445.0,C1PE2AUF,1580,"English, German",45,Female,White,Germany,Germany,Germany,German,No,DATA_EXPIRED
6831b8352d52f2ac6a35bb08,60fd0232c3f0f1a0f44ca3fb,APPROVED,Not Applicable,2025-05-24T12:14:49.688000Z,2025-05-24T12:19:45.014000Z,2025-05-27T05:21:48.889000Z,2025-05-24T12:19:45.477610Z,296.0,C1PE2AUF,511,"English, German",23,Female,White,Germany,Germany,Germany,German,Yes,Part-Time
6831b91dcdd6947663c7d401,62cbefbcd15dfc0027df4df4,APPROVED,Not Applicable,2025-05-24T12:18:39.538000Z,2025-05-24T12:24:31.824000Z,2025-05-24T12:24:32.398000Z,2025-05-24T12:24:32.303265Z,353.0,C1PE2AUF,311,"German, English",42,Male,White,Germany,Germany,Germany,German,No,Full-Time
6831bdcee3eae28769a60894,631f27bf2da04850cf83f64f,APPROVED,Not Applicable,2025-05-24T12:38:42.229000Z,2025-05-24T12:44:05.708000Z,2025-05-24T12:44:06.310000Z,2025-05-24T12:44:06.212847Z,324.0,C1PE2AUF,817,"English, German, Turkish",21,Male,White,Germany,Germany,Germany,German,Yes,Part-Time
6831be2d2b196ff2c161bacc,607512402f23b51552ab2d58,APPROVED,Not Applicable,2025-05-24T12:40:19.651000Z,2025-05-24T12:47:21.785000Z,2025-05-24T12:47:22.427000Z,2025-05-24T12:47:22.305836Z,423.0,C1PE2AUF,589,German,41,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
6831be87e3c0b9d5da631408,5e73ee33183e7602ef20afe6,APPROVED,Not Applicable,2025-05-24T12:42:35.136000Z,2025-05-24T12:47:45.524000Z,2025-05-24T12:47:46.120000Z,2025-05-24T12:47:46.006161Z,311.0,C1PE2AUF,565,"English, Spanish, German",24,Prefer not to say,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
6831c3d6a05080eeecaf456c,62907f7e44e9c50db7b71cd6,APPROVED,Not Applicable,2025-05-24T13:04:25.959000Z,2025-05-24T13:09:00.961000Z,2025-05-27T05:21:49.138000Z,2025-05-24T13:09:15.974359Z,276.0,C1PE2AUF,897,"English, German",29,Female,White,Germany,Germany,Germany,German,No,DATA_EXPIRED
6831c5a3801bc0b37e784bef,629898db9c3fbe0a82d2a163,APPROVED,Not Applicable,2025-05-24T13:12:09.932000Z,2025-05-24T13:24:41.086000Z,2025-05-24T13:24:41.702000Z,2025-05-24T13:24:41.600409Z,752.0,C1PE2AUF,625,"English, German",53,Female,White,Germany,Germany,Germany,German,No,Full-Time
